task_id,created_at,completed_at,task_type,priority,assigned_staff_id,status
t_4_188,2025-11-10 22:54:00,2025-11-10 23:20:14.030493,Transport,3,s_34,completed
t_4_189,2025-11-10 15:49:00,2025-11-10 16:15:20.035756,Checkup,3,s_8,completed
t_4_190,2025-11-10 01:11:00,2025-11-10 01:19:16.091095,Checkup,2,s_32,completed
t_4_191,2025-11-10 04:57:00,2025-11-10 05:16:58.708405,Checkup,1,s_22,completed
t_4_192,2025-11-10 06:55:00,2025-11-10 07:11:46.067083,Checkup,2,s_22,completed
t_4_193,2025-11-10 14:36:00,2025-11-10 14:46:52.318665,Vitals,3,s_13,completed
t_4_194,2025-11-10 17:00:00,2025-11-10 17:14:31.126225,Medication,1,s_0,completed
t_4_195,2025-11-10 13:40:00,2025-11-10 14:02:16.754386,Medication,2,s_29,completed
t_4_196,2025-11-10 19:17:00,2025-11-10 19:37:19.702119,Vitals,3,s_24,completed
t_4_197,2025-11-10 11:26:00,2025-11-10 11:41:49.374956,Procedure,1,s_37,completed
t_4_198,2025-11-10 08:27:00,2025-11-10 08:44:17.299667,Medication,3,s_4,completed
t_4_199,2025-11-10 11:05:00,2025-11-10 11:30:16.349647,Vitals,3,s_27,completed
t_4_200,2025-11-10 20:13:00,2025-11-10 20:37:21.563033,Transport,1,s_10,completed
t_4_201,2025-11-10 08:05:00,2025-11-10 08:30:45.809868,Medication,2,s_3,completed
t_4_202,2025-11-10 11:09:00,2025-11-10 11:26:26.372087,Procedure,2,s_18,completed
t_4_203,2025-11-10 20:01:00,2025-11-10 20:20:29.934009,Procedure,1,s_17,completed
t_4_204,2025-11-10 09:58:00,2025-11-10 10:34:22.284463,Checkup,2,s_5,completed
t_4_205,2025-11-10 04:41:00,2025-11-10 05:09:36.093429,Procedure,1,s_34,completed
t_4_206,2025-11-10 00:53:00,2025-11-10 01:17:12.862914,Medication,2,s_8,completed
t_4_207,2025-11-10 09:29:00,2025-11-10 09:52:21.598258,Procedure,1,s_0,completed
t_4_208,2025-11-10 09:01:00,2025-11-10 09:16:27.985842,Vitals,1,s_19,completed
t_4_209,2025-11-10 12:24:00,2025-11-10 12:41:41.397115,Vitals,1,s_9,completed
t_4_210,2025-11-10 11:05:00,2025-11-10 11:23:53.565733,Checkup,2,s_16,completed
t_4_211,2025-11-10 12:38:00,2025-11-10 13:02:27.732777,Transport,3,s_10,completed
t_4_212,2025-11-10 07:15:00,2025-11-10 07:39:44.897506,Medication,3,s_30,completed
t_4_213,2025-11-10 03:53:00,2025-11-10 04:10:06.079344,Transport,3,s_2,completed
t_4_214,2025-11-10 02:49:00,2025-11-10 03:11:03.828889,Checkup,1,s_2,completed
t_4_215,2025-11-10 06:27:00,2025-11-10 06:45:37.795509,Vitals,3,s_26,completed
t_4_216,2025-11-10 14:31:00,2025-11-10 14:51:55.786178,Checkup,1,s_33,completed
t_4_217,2025-11-10 01:44:00,2025-11-10 01:56:46.218354,Vitals,3,s_17,completed
t_4_218,2025-11-10 10:22:00,2025-11-10 10:38:10.449716,Medication,3,s_7,completed
t_4_219,2025-11-10 01:52:00,2025-11-10 02:11:18.999308,Checkup,3,s_20,completed
t_4_220,2025-11-10 19:02:00,2025-11-10 19:24:34.611335,Procedure,1,s_16,completed
t_4_221,2025-11-10 18:11:00,2025-11-10 18:48:44.901356,Vitals,2,s_9,completed
t_4_222,2025-11-10 16:58:00,2025-11-10 17:21:04.404107,Medication,1,s_6,completed
t_4_223,2025-11-10 11:30:00,2025-11-10 11:47:50.485098,Checkup,3,s_39,completed
t_4_224,2025-11-10 09:43:00,2025-11-10 09:59:32.609687,Medication,2,s_14,completed
t_4_225,2025-11-10 13:42:00,2025-11-10 13:54:14.505590,Transport,2,s_30,completed
t_4_226,2025-11-10 22:46:00,2025-11-10 22:58:34.070236,Procedure,3,s_39,completed
t_4_227,2025-11-10 16:17:00,2025-11-10 16:33:29.299409,Transport,3,s_20,completed
t_4_228,2025-11-10 20:05:00,2025-11-10 20:14:57.781128,Checkup,1,s_15,completed
t_4_229,2025-11-10 19:49:00,2025-11-10 20:06:19.184752,Checkup,3,s_18,completed
t_4_230,2025-11-10 21:49:00,2025-11-10 22:12:18.065303,Procedure,3,s_15,completed
t_4_231,2025-11-10 16:40:00,2025-11-10 17:06:44.299583,Checkup,2,s_23,completed
t_4_232,2025-11-10 15:59:00,2025-11-10 16:23:20.083881,Medication,2,s_4,completed
t_4_233,2025-11-10 13:13:00,2025-11-10 13:35:10.463447,Procedure,2,s_14,completed
t_4_234,2025-11-10 01:08:00,2025-11-10 01:31:19.655582,Checkup,3,s_35,completed
t_4_235,2025-11-10 15:25:00,2025-11-10 15:46:45.890611,Transport,2,s_15,completed
t_4_236,2025-11-10 16:23:00,2025-11-10 16:38:35.736165,Procedure,1,s_6,completed
t_4_237,2025-11-10 18:56:00,2025-11-10 19:05:55.323775,Vitals,3,s_16,completed
t_4_238,2025-11-10 21:06:00,2025-11-10 21:13:38.057302,Vitals,3,s_31,completed
t_4_239,2025-11-10 05:17:00,2025-11-10 05:39:47.398434,Medication,2,s_30,completed
t_4_240,2025-11-10 16:42:00,2025-11-10 17:07:06.911929,Checkup,2,s_21,completed
t_4_241,2025-11-10 04:16:00,2025-11-10 04:27:13.716218,Medication,2,s_30,completed
t_4_242,2025-11-10 02:41:00,2025-11-10 03:02:48.445149,Checkup,2,s_26,completed
t_4_243,2025-11-10 13:59:00,2025-11-10 14:16:58.763573,Transport,2,s_15,completed
t_4_244,2025-11-10 17:10:00,2025-11-10 17:40:20.975829,Vitals,2,s_32,completed
t_4_245,2025-11-10 01:33:00,2025-11-10 01:45:40.419975,Medication,2,s_24,completed
t_4_246,2025-11-10 20:49:00,2025-11-10 21:11:27.458343,Transport,3,s_35,completed
t_4_247,2025-11-10 07:08:00,2025-11-10 07:37:38.017428,Procedure,1,s_38,completed
t_4_248,2025-11-10 04:21:00,2025-11-10 04:42:25.045905,Procedure,1,s_20,completed
t_4_249,2025-11-10 03:03:00,2025-11-10 03:21:42.545879,Transport,3,s_30,completed
t_4_250,2025-11-10 21:38:00,2025-11-10 22:02:56.429232,Medication,3,s_19,completed
t_4_251,2025-11-10 05:12:00,2025-11-10 05:31:56.959033,Transport,3,s_23,completed
t_4_252,2025-11-10 08:08:00,2025-11-10 08:45:38.832863,Checkup,2,s_1,completed
t_4_253,2025-11-10 03:47:00,2025-11-10 04:16:32.999891,Procedure,2,s_18,completed
t_4_254,2025-11-10 02:45:00,2025-11-10 03:08:15.240672,Medication,2,s_13,completed
t_4_255,2025-11-10 19:07:00,2025-11-10 19:25:42.386627,Checkup,2,s_38,completed
t_4_256,2025-11-10 01:03:00,2025-11-10 01:22:10.264949,Medication,2,s_25,completed
t_4_257,2025-11-10 07:47:00,2025-11-10 08:14:26.368581,Vitals,2,s_7,completed
t_4_258,2025-11-10 01:45:00,2025-11-10 01:51:04.632992,Medication,1,s_13,completed
t_4_259,2025-11-10 04:54:00,2025-11-10 05:14:12.777946,Transport,2,s_26,completed
t_4_260,2025-11-10 03:11:00,2025-11-10 03:27:46.281722,Medication,2,s_23,completed
t_4_261,2025-11-10 20:30:00,2025-11-10 20:43:04.932900,Transport,1,s_23,completed
t_4_262,2025-11-10 10:15:00,2025-11-10 10:35:35.786672,Checkup,3,s_27,completed
t_4_263,2025-11-10 23:33:00,2025-11-10 23:45:34.594331,Vitals,2,s_19,completed
t_4_264,2025-11-10 04:41:00,2025-11-10 04:58:30.285366,Checkup,2,s_3,completed
t_4_265,2025-11-10 11:04:00,2025-11-10 11:20:59.787807,Transport,1,s_30,completed
t_4_266,2025-11-10 20:04:00,2025-11-10 20:13:15.929743,Transport,1,s_5,completed
t_4_267,2025-11-10 21:21:00,2025-11-10 21:36:50.692049,Transport,3,s_35,completed
t_4_268,2025-11-10 09:55:00,2025-11-10 10:02:20.441683,Transport,1,s_9,completed
t_4_269,2025-11-10 01:00:00,2025-11-10 01:23:07.207785,Checkup,3,s_31,completed
t_4_270,2025-11-10 06:55:00,2025-11-10 07:06:52.042855,Checkup,1,s_28,completed
t_4_271,2025-11-10 00:45:00,2025-11-10 01:04:51.369279,Checkup,1,s_19,completed
t_4_272,2025-11-10 13:35:00,2025-11-10 14:02:13.660896,Medication,1,s_12,completed
t_4_273,2025-11-10 02:40:00,2025-11-10 03:06:05.752297,Vitals,2,s_5,completed
t_4_274,2025-11-10 05:42:00,2025-11-10 06:01:19.641688,Transport,3,s_12,completed
t_4_275,2025-11-10 02:46:00,2025-11-10 03:20:09.635672,Transport,3,s_32,completed
t_4_276,2025-11-10 04:53:00,2025-11-10 05:08:59.926960,Vitals,2,s_20,completed
t_4_277,2025-11-10 10:37:00,2025-11-10 11:08:42.546733,Procedure,3,s_32,completed
t_4_278,2025-11-10 11:42:00,2025-11-10 12:12:16.297915,Vitals,2,s_15,completed
t_4_279,2025-11-10 00:49:00,2025-11-10 01:03:25.422721,Procedure,3,s_36,completed
t_4_280,2025-11-10 07:02:00,2025-11-10 07:18:42.667606,Checkup,2,s_16,completed
t_4_281,2025-11-10 20:53:00,2025-11-10 21:11:39.455881,Checkup,1,s_12,completed
t_4_282,2025-11-10 13:36:00,2025-11-10 13:48:52.357083,Transport,2,s_13,completed
t_4_283,2025-11-10 12:29:00,2025-11-10 12:44:02.139581,Checkup,3,s_20,completed
t_4_284,2025-11-10 23:09:00,2025-11-10 23:33:46.736372,Medication,1,s_2,completed
t_4_285,2025-11-10 21:22:00,2025-11-10 21:42:46.949545,Medication,1,s_2,completed
t_4_286,2025-11-10 00:00:00,2025-11-10 00:16:36.939183,Transport,3,s_1,completed
t_4_287,2025-11-10 01:56:00,2025-11-10 02:15:48.034568,Medication,2,s_9,completed
t_4_288,2025-11-10 09:07:00,2025-11-10 09:26:08.870353,Vitals,3,s_0,completed
t_4_289,2025-11-10 13:04:00,2025-11-10 13:21:38.794431,Transport,1,s_16,completed
t_4_290,2025-11-10 14:55:00,2025-11-10 15:13:28.739208,Checkup,3,s_17,completed
t_4_291,2025-11-10 15:49:00,2025-11-10 16:02:46.666928,Medication,3,s_4,completed
t_4_292,2025-11-10 05:56:00,2025-11-10 06:23:16.243716,Checkup,2,s_15,completed
t_5_0,2025-11-11 03:36:00,2025-11-11 03:54:36.290862,Transport,3,s_3,completed
t_5_1,2025-11-11 20:42:00,2025-11-11 21:11:30.941794,Medication,3,s_10,completed
t_5_2,2025-11-11 13:36:00,2025-11-11 13:46:26.191132,Procedure,2,s_13,completed
t_5_3,2025-11-11 19:07:00,2025-11-11 19:32:01.821223,Checkup,1,s_20,completed
t_5_4,2025-11-11 08:29:00,2025-11-11 08:47:00.832800,Checkup,3,s_9,completed
t_5_5,2025-11-11 08:39:00,2025-11-11 08:55:54.485704,Vitals,2,s_1,completed
t_5_6,2025-11-11 01:46:00,2025-11-11 02:13:59.829226,Procedure,2,s_27,completed
t_5_7,2025-11-11 05:12:00,2025-11-11 05:33:29.487623,Medication,1,s_37,completed
t_5_8,2025-11-11 09:57:00,2025-11-11 10:11:52.285425,Transport,2,s_35,completed
t_5_9,2025-11-11 13:21:00,2025-11-11 13:35:16.183064,Checkup,1,s_15,completed
t_5_10,2025-11-11 06:56:00,2025-11-11 07:10:22.119770,Transport,1,s_17,completed
t_5_11,2025-11-11 20:54:00,2025-11-11 21:17:21.046096,Vitals,3,s_30,completed
t_5_12,2025-11-11 20:51:00,2025-11-11 21:12:05.558110,Medication,2,s_27,completed
t_5_13,2025-11-11 16:50:00,2025-11-11 16:57:50.121466,Procedure,3,s_15,completed
t_5_14,2025-11-11 14:15:00,2025-11-11 14:31:30.413349,Transport,3,s_29,completed
t_5_15,2025-11-11 13:00:00,2025-11-11 13:17:41.107619,Vitals,3,s_7,completed
t_5_16,2025-11-11 16:49:00,2025-11-11 16:54:48.125323,Vitals,3,s_34,completed
t_5_17,2025-11-11 08:06:00,2025-11-11 08:17:01.989478,Procedure,1,s_30,completed
t_5_18,2025-11-11 05:40:00,2025-11-11 05:52:58.272782,Procedure,3,s_3,completed
t_5_19,2025-11-11 13:16:00,2025-11-11 13:48:28.381327,Vitals,2,s_9,completed
t_5_20,2025-11-11 15:38:00,2025-11-11 16:00:06.418681,Checkup,1,s_28,completed
t_5_21,2025-11-11 10:50:00,2025-11-11 11:12:20.173873,Vitals,1,s_13,completed
t_5_22,2025-11-11 23:08:00,2025-11-11 23:23:06.999427,Vitals,1,s_20,completed
t_5_23,2025-11-11 21:27:00,2025-11-11 21:46:49.647391,Vitals,2,s_8,completed
t_5_24,2025-11-11 03:47:00,2025-11-11 04:10:45.821450,Medication,2,s_33,completed
t_5_25,2025-11-11 23:25:00,2025-11-11 23:58:52.272589,Vitals,3,s_26,completed
t_5_26,2025-11-11 07:15:00,2025-11-11 07:47:12.568125,Transport,3,s_24,completed
t_5_27,2025-11-11 13:00:00,2025-11-11 13:31:15.116126,Vitals,2,s_10,completed
t_5_28,2025-11-11 20:01:00,2025-11-11 20:31:32.200250,Vitals,1,s_26,completed
t_5_29,2025-11-11 10:02:00,2025-11-11 10:23:15.472223,Transport,1,s_7,completed
t_5_30,2025-11-11 20:26:00,2025-11-11 20:55:47.867808,Vitals,1,s_8,completed
t_5_31,2025-11-11 13:57:00,2025-11-11 14:22:10.590726,Procedure,2,s_16,completed
t_5_32,2025-11-11 03:46:00,2025-11-11 04:09:00.390415,Medication,2,s_11,completed
t_5_33,2025-11-11 19:00:00,2025-11-11 19:22:26.135689,Transport,3,s_33,completed
t_5_34,2025-11-11 21:49:00,2025-11-11 22:14:01.446585,Checkup,2,s_8,completed
t_5_35,2025-11-11 06:34:00,2025-11-11 06:55:19.935797,Checkup,3,s_0,completed
t_5_36,2025-11-11 08:22:00,2025-11-11 08:43:56.575844,Medication,1,s_6,completed
t_5_37,2025-11-11 06:26:00,2025-11-11 06:47:06.462572,Vitals,1,s_34,completed
t_5_38,2025-11-11 16:32:00,2025-11-11 16:44:52.101906,Checkup,1,s_20,completed
t_5_39,2025-11-11 13:05:00,2025-11-11 13:28:03.674614,Procedure,2,s_22,completed
t_5_40,2025-11-11 03:08:00,2025-11-11 03:26:00.123249,Procedure,2,s_29,completed
t_5_41,2025-11-11 22:50:00,2025-11-11 23:16:16.083928,Checkup,1,s_24,completed
t_5_42,2025-11-11 12:24:00,2025-11-11 12:54:35.833669,Transport,1,s_13,completed
t_5_43,2025-11-11 03:27:00,2025-11-11 03:44:39.254831,Procedure,1,s_37,completed
t_5_44,2025-11-11 06:43:00,2025-11-11 07:05:10.468422,Checkup,3,s_25,completed
t_5_45,2025-11-11 15:20:00,2025-11-11 15:47:50.815934,Procedure,3,s_16,completed
t_5_46,2025-11-11 20:28:00,2025-11-11 20:52:32.029253,Transport,3,s_27,completed
t_5_47,2025-11-11 09:21:00,2025-11-11 09:51:40.750075,Vitals,1,s_3,completed
t_5_48,2025-11-11 23:54:00,2025-11-12 00:09:30.778403,Checkup,1,s_39,completed
t_5_49,2025-11-11 07:39:00,2025-11-11 07:53:13.345707,Procedure,3,s_16,completed
t_5_50,2025-11-11 14:28:00,2025-11-11 14:55:45.155730,Vitals,2,s_34,completed
t_5_51,2025-11-11 22:56:00,2025-11-11 23:28:17.969963,Vitals,2,s_5,completed
t_5_52,2025-11-11 08:18:00,2025-11-11 08:43:25.324783,Checkup,3,s_12,completed
t_5_53,2025-11-11 06:31:00,2025-11-11 06:48:43.287536,Transport,3,s_10,completed
t_5_54,2025-11-11 04:14:00,2025-11-11 04:35:19.437297,Transport,2,s_39,completed
t_5_55,2025-11-11 21:47:00,2025-11-11 22:13:55.671375,Vitals,1,s_33,completed
t_5_56,2025-11-11 19:05:00,2025-11-11 19:32:37.034766,Medication,1,s_5,completed
t_5_57,2025-11-11 07:41:00,2025-11-11 08:04:41.975410,Procedure,1,s_31,completed
t_5_58,2025-11-11 07:48:00,2025-11-11 08:04:24.289239,Vitals,1,s_8,completed
t_5_59,2025-11-11 15:44:00,2025-11-11 16:16:41.986188,Procedure,3,s_22,completed
t_5_60,2025-11-11 03:54:00,2025-11-11 04:05:48.438889,Transport,3,s_22,completed
t_5_61,2025-11-11 07:02:00,2025-11-11 07:19:21.491502,Transport,1,s_22,completed
t_5_62,2025-11-11 20:40:00,2025-11-11 20:52:57.082239,Medication,1,s_29,completed
t_5_63,2025-11-11 12:03:00,2025-11-11 12:34:28.781806,Vitals,3,s_35,completed
t_5_64,2025-11-11 19:07:00,2025-11-11 19:23:28.590170,Medication,1,s_7,completed
t_5_65,2025-11-11 21:44:00,2025-11-11 21:59:05.830242,Procedure,2,s_20,completed
t_5_66,2025-11-11 22:29:00,2025-11-11 22:44:41.772261,Vitals,3,s_25,completed
t_5_67,2025-11-11 17:54:00,2025-11-11 18:15:26.556533,Procedure,2,s_15,completed
t_5_68,2025-11-11 18:21:00,2025-11-11 18:45:12.027437,Medication,1,s_14,completed
t_5_69,2025-11-11 18:02:00,2025-11-11 18:16:32.110924,Checkup,3,s_9,completed
t_5_70,2025-11-11 02:58:00,2025-11-11 03:26:42.523057,Vitals,1,s_21,completed
t_5_71,2025-11-11 12:09:00,2025-11-11 12:27:52.377126,Procedure,2,s_19,completed
t_5_72,2025-11-11 09:45:00,2025-11-11 10:11:39.942309,Vitals,2,s_37,completed
t_5_73,2025-11-11 08:40:00,2025-11-11 09:04:30.277425,Vitals,2,s_1,completed
t_5_74,2025-11-11 09:04:00,2025-11-11 09:20:58.950541,Medication,2,s_15,completed
t_5_75,2025-11-11 10:22:00,2025-11-11 10:42:52.041463,Medication,2,s_32,completed
t_5_76,2025-11-11 10:05:00,2025-11-11 10:20:38.126214,Vitals,1,s_29,completed
t_5_77,2025-11-11 00:36:00,2025-11-11 00:57:31.602370,Vitals,1,s_17,completed
t_5_78,2025-11-11 02:55:00,2025-11-11 03:15:58.150967,Procedure,2,s_4,completed
t_5_79,2025-11-11 12:23:00,2025-11-11 12:41:02.994416,Procedure,3,s_3,completed
t_5_80,2025-11-11 08:29:00,2025-11-11 08:51:28.276484,Vitals,3,s_5,completed
t_5_81,2025-11-11 06:01:00,2025-11-11 06:27:33.685311,Checkup,1,s_20,completed
t_5_82,2025-11-11 02:56:00,2025-11-11 03:05:17.529176,Procedure,2,s_20,completed
t_5_83,2025-11-11 21:48:00,2025-11-11 21:55:44.323251,Procedure,2,s_39,completed
t_5_84,2025-11-11 21:06:00,2025-11-11 21:16:23.377090,Medication,1,s_17,completed
t_5_85,2025-11-11 06:23:00,2025-11-11 06:35:13.816533,Transport,2,s_25,completed
t_5_86,2025-11-11 14:35:00,2025-11-11 14:57:01.133858,Transport,1,s_36,completed
t_5_87,2025-11-11 15:36:00,2025-11-11 16:06:23.950036,Checkup,1,s_17,completed
t_5_88,2025-11-11 01:52:00,2025-11-11 02:08:01.897307,Procedure,1,s_2,completed
t_5_89,2025-11-11 01:32:00,2025-11-11 02:00:22.991395,Checkup,1,s_4,completed
t_5_90,2025-11-11 17:10:00,2025-11-11 17:30:54.099603,Checkup,1,s_27,completed
t_5_91,2025-11-11 14:10:00,2025-11-11 14:34:58.098921,Procedure,2,s_36,completed
t_5_92,2025-11-11 09:28:00,2025-11-11 09:48:23.017566,Procedure,2,s_9,completed
t_5_93,2025-11-11 20:58:00,2025-11-11 21:12:20.937573,Procedure,2,s_11,completed
t_5_94,2025-11-11 08:18:00,2025-11-11 08:35:22.058238,Medication,2,s_32,completed
t_5_95,2025-11-11 03:47:00,2025-11-11 04:15:01.518189,Procedure,2,s_2,completed
t_5_96,2025-11-11 03:35:00,2025-11-11 04:00:32.088208,Transport,3,s_39,completed
t_5_97,2025-11-11 04:04:00,2025-11-11 04:16:54.160264,Medication,1,s_7,completed
t_5_98,2025-11-11 04:03:00,2025-11-11 04:28:05.034335,Medication,3,s_27,completed
t_5_99,2025-11-11 09:36:00,2025-11-11 09:56:39.782087,Vitals,3,s_3,completed
t_5_100,2025-11-11 20:14:00,2025-11-11 20:32:58.176837,Checkup,2,s_5,completed
t_5_101,2025-11-11 08:56:00,2025-11-11 09:02:10.916723,Medication,2,s_13,completed
t_5_102,2025-11-11 12:14:00,2025-11-11 12:25:59.547900,Procedure,3,s_22,completed
t_5_103,2025-11-11 00:44:00,2025-11-11 01:01:30.090721,Checkup,1,s_28,completed
t_5_104,2025-11-11 15:36:00,2025-11-11 15:48:02.096417,Transport,1,s_7,completed
t_5_105,2025-11-11 07:06:00,2025-11-11 07:23:36.127102,Medication,2,s_19,completed
t_5_106,2025-11-11 11:03:00,2025-11-11 11:27:40.865655,Transport,1,s_3,completed
t_5_107,2025-11-11 08:51:00,2025-11-11 08:58:48.337344,Procedure,2,s_38,completed
t_5_108,2025-11-11 13:16:00,2025-11-11 13:43:31.543451,Procedure,2,s_30,completed
t_5_109,2025-11-11 11:01:00,2025-11-11 11:11:12.825488,Checkup,2,s_12,completed
t_5_110,2025-11-11 04:15:00,2025-11-11 04:40:00.141324,Transport,1,s_3,completed
t_5_111,2025-11-11 13:05:00,2025-11-11 13:39:29.378050,Procedure,2,s_13,completed
t_5_112,2025-11-11 02:36:00,2025-11-11 03:01:58.835115,Medication,2,s_30,completed
t_5_113,2025-11-11 02:21:00,2025-11-11 02:49:05.306239,Vitals,1,s_29,completed
t_5_114,2025-11-11 15:12:00,2025-11-11 15:35:31.540366,Vitals,3,s_14,completed
t_5_115,2025-11-11 19:31:00,2025-11-11 19:50:40.801483,Checkup,2,s_29,completed
t_5_116,2025-11-11 08:50:00,2025-11-11 09:06:55.819708,Transport,2,s_24,completed
t_5_117,2025-11-11 12:39:00,2025-11-11 13:00:54.723247,Checkup,3,s_36,completed
t_5_118,2025-11-11 22:01:00,2025-11-11 22:06:52.065471,Medication,2,s_7,completed
t_5_119,2025-11-11 09:40:00,2025-11-11 10:00:01.319816,Vitals,3,s_12,completed
t_5_120,2025-11-11 18:18:00,2025-11-11 18:37:01.415852,Vitals,3,s_14,completed
t_5_121,2025-11-11 21:40:00,2025-11-11 22:00:21.984112,Medication,2,s_1,completed
t_5_122,2025-11-11 23:55:00,2025-11-12 00:21:15.520604,Checkup,2,s_5,completed
t_5_123,2025-11-11 05:18:00,2025-11-11 05:34:40.381217,Transport,1,s_6,completed
t_5_124,2025-11-11 01:09:00,2025-11-11 01:23:11.339255,Medication,2,s_38,completed
t_5_125,2025-11-11 15:59:00,2025-11-11 16:15:49.545687,Medication,2,s_35,completed
t_5_126,2025-11-11 10:28:00,2025-11-11 10:56:01.768832,Checkup,1,s_35,completed
t_5_127,2025-11-11 15:40:00,2025-11-11 16:13:37.180351,Procedure,3,s_18,completed
t_5_128,2025-11-11 16:55:00,2025-11-11 17:09:20.063575,Transport,2,s_32,completed
t_5_129,2025-11-11 09:40:00,2025-11-11 10:06:36.570878,Medication,3,s_15,completed
t_5_130,2025-11-11 05:09:00,2025-11-11 05:36:59.716893,Checkup,1,s_38,completed
t_5_131,2025-11-11 23:58:00,2025-11-12 00:18:46.551279,Checkup,1,s_35,completed
t_5_132,2025-11-11 06:10:00,2025-11-11 06:20:00.885157,Vitals,1,s_27,completed
t_5_133,2025-11-11 07:46:00,2025-11-11 08:14:53.755161,Medication,3,s_11,completed
t_5_134,2025-11-11 08:23:00,2025-11-11 08:45:17.603011,Checkup,1,s_16,completed
t_5_135,2025-11-11 20:42:00,2025-11-11 20:58:58.290919,Vitals,1,s_29,completed
t_5_136,2025-11-11 11:44:00,2025-11-11 11:51:25.115617,Medication,1,s_35,completed
t_5_137,2025-11-11 18:55:00,2025-11-11 19:17:06.159646,Medication,1,s_27,completed
t_5_138,2025-11-11 20:17:00,2025-11-11 20:34:35.664321,Vitals,1,s_16,completed
t_5_139,2025-11-11 14:18:00,2025-11-11 14:35:29.048999,Transport,1,s_15,completed
t_5_140,2025-11-11 21:23:00,2025-11-11 21:46:11.691298,Transport,3,s_14,completed
t_5_141,2025-11-11 09:29:00,2025-11-11 10:08:36.368318,Procedure,3,s_35,completed
t_5_142,2025-11-11 00:35:00,2025-11-11 00:58:26.373358,Medication,3,s_17,completed
t_5_143,2025-11-11 20:51:00,2025-11-11 21:02:20.190055,Vitals,3,s_1,completed
t_5_144,2025-11-11 21:37:00,2025-11-11 22:01:35.338307,Procedure,3,s_16,completed
t_5_145,2025-11-11 16:51:00,2025-11-11 17:11:28.001173,Vitals,2,s_15,completed
t_5_146,2025-11-11 00:41:00,2025-11-11 01:11:28.181894,Checkup,3,s_6,completed
t_5_147,2025-11-11 21:14:00,2025-11-11 21:27:40.151789,Medication,3,s_19,completed
t_5_148,2025-11-11 17:30:00,2025-11-11 17:44:17.369155,Checkup,2,s_11,completed
t_5_149,2025-11-11 18:46:00,2025-11-11 19:09:33.435301,Checkup,2,s_30,completed
t_5_150,2025-11-11 16:00:00,2025-11-11 16:15:54.802838,Checkup,1,s_13,completed
t_5_151,2025-11-11 04:56:00,2025-11-11 05:27:52.596067,Checkup,2,s_18,completed
t_5_152,2025-11-11 01:49:00,2025-11-11 01:49:30.991121,Procedure,2,s_33,completed
t_5_153,2025-11-11 12:03:00,2025-11-11 12:27:23.261303,Medication,2,s_35,completed
t_5_154,2025-11-11 07:46:00,2025-11-11 08:00:11.536973,Checkup,2,s_18,completed
t_5_155,2025-11-11 06:17:00,2025-11-11 06:31:39.855933,Medication,2,s_35,completed
t_5_156,2025-11-11 08:58:00,2025-11-11 09:10:56.700817,Vitals,1,s_30,completed
t_5_157,2025-11-11 04:23:00,2025-11-11 04:42:14.380957,Procedure,2,s_11,completed
t_5_158,2025-11-11 12:47:00,2025-11-11 13:16:50.927266,Procedure,1,s_28,completed
t_5_159,2025-11-11 07:41:00,2025-11-11 07:50:14.171874,Procedure,1,s_12,completed
t_5_160,2025-11-11 04:48:00,2025-11-11 05:06:26.319227,Vitals,2,s_1,completed
t_5_161,2025-11-11 23:52:00,2025-11-12 00:07:43.274111,Medication,3,s_9,completed
t_5_162,2025-11-11 11:44:00,2025-11-11 12:09:12.558086,Transport,3,s_39,completed
t_5_163,2025-11-11 10:15:00,2025-11-11 10:35:19.135493,Checkup,3,s_31,completed
t_5_164,2025-11-11 17:57:00,2025-11-11 18:23:36.714479,Transport,1,s_21,completed
t_5_165,2025-11-11 19:17:00,2025-11-11 19:38:00.144921,Vitals,2,s_0,completed
t_5_166,2025-11-11 13:51:00,2025-11-11 14:00:34.790529,Medication,2,s_3,completed
